tconst	averageRating	numVotes
tt0069583	8.0	753
tt0069584	6.4	68
tt0069585	6.6	125
tt0069587	6.3	29
tt0069588	6.0	12
tt0069589	7.9	97
tt0069590	6.8	18
tt0069592	7.5	20
tt0069593	6.2	398
tt0069594	7.1	73
tt0069595	6.6	209
tt0069596	6.1	113
tt0069597	9.0	61
tt0069598	7.3	138
tt0069599	7.1	6380
tt0069600	7.7	296
tt0069601	6.6	149
tt0069602	7.0	2541
tt0069603	6.7	143
tt0069604	5.7	31
tt0069605	7.0	17
tt0069606	7.5	395
tt0069607	7.2	1110
tt0069608	8.3	1657
tt0069611	6.7	123
tt0069612	8.0	270
tt0069613	4.8	5
tt0069614	7.4	7
tt0069615	5.2	66
tt0069616	6.4	8
tt0069617	7.2	123
tt0069618	6.3	19
tt0069619	7.4	58
tt0069620	7.4	759
tt0069621	9.0	26
tt0069622	7.9	29
tt0069623	7.0	23
tt0069624	7.6	12
tt0069625	7.2	66
tt0069626	7.2	33
tt0069627	8.1	3217
tt0069628	8.9	3862
tt0069629	6.8	204
tt0069630	6.7	293
tt0069631	6.5	8
tt0069632	7.0	714
tt0069633	7.8	257
tt0069634	7.5	3094
tt0069636	6.8	364
tt0069637	7.5	5717
tt0069638	6.2	447
tt0069639	8.3	92
tt0069640	8.1	20
tt0069641	7.3	1923
tt0069643	7.3	56
tt0069644	7.5	15
tt0069645	7.0	16
tt0069646	7.6	144
tt0069647	7.2	600
tt0069648	8.3	31
tt0069653	7.0	160
tt0069654	8.2	572
tt0069655	7.6	1043
tt0069656	8.2	75
tt0069657	8.3	28
tt0069658	5.1	5516
tt0069659	4.3	50
tt0069660	5.0	25
tt0069661	3.8	5
tt0069663	7.6	191
tt0069664	6.7	24
tt0069665	4.4	501
tt0069666	6.4	63
tt0069667	2.7	109
tt0069669	4.7	6
tt0069671	7.9	2533
tt0069672	3.7	27
tt0069674	5.0	146
tt0069676	4.8	197
tt0069677	7.4	95
tt0069678	6.5	349
tt0069679	4.5	57
tt0069680	6.9	24
tt0069681	5.2	239
tt0069682	7.3	10
tt0069683	5.0	25
tt0069684	7.3	255
tt0069686	7.3	296
tt0069687	8.0	9683
tt0069688	4.5	267
tt0069689	5.3	144
tt0069690	7.0	881
tt0069692	8.3	21
tt0069693	6.8	159
tt0069694	4.8	45
tt0069695	4.3	42
tt0069696	5.5	40
tt0069697	7.5	10613
tt0069698	5.7	442
tt0069700	4.7	182
tt0069701	7.1	267
tt0069702	6.5	102
tt0069704	7.4	80193
tt0069705	7.2	125
tt0069706	4.7	13
tt0069707	5.7	15
tt0069708	4.4	7
tt0069709	8.0	5
tt0069710	4.8	21
tt0069711	7.1	271
tt0069712	6.1	95
tt0069713	6.3	2608
tt0069714	7.5	18
tt0069715	6.0	2105
tt0069716	6.9	19
tt0069717	5.5	75
tt0069718	5.1	1419
tt0069719	7.2	46
tt0069722	6.2	34
tt0069723	5.2	40
tt0069725	5.8	322
tt0069727	7.0	268
tt0069729	5.3	1349
tt0069730	6.2	207
tt0069732	5.8	374
tt0069733	8.8	718
tt0069734	5.1	165
tt0069735	6.0	56
tt0069736	5.3	549
tt0069737	8.1	1206
tt0069738	6.3	2123
tt0069739	5.9	24
tt0069740	7.6	10
tt0069741	4.6	27
tt0069742	7.7	30
tt0069743	4.1	26
tt0069744	4.8	34
tt0069745	4.8	1649
tt0069746	6.5	6
tt0069747	7.4	11717
tt0069748	7.3	62
tt0069751	6.1	92
tt0069752	7.3	667
tt0069753	5.8	1550
tt0069754	6.1	2815
tt0069756	6.1	76
tt0069757	5.8	8
tt0069758	4.2	15
tt0069759	5.2	20
tt0069760	3.3	23
tt0069761	5.7	574
tt0069762	7.8	63957
tt0069763	5.8	100
tt0069764	4.4	51
tt0069765	6.9	5249
tt0069766	7.1	67
tt0069768	5.5	28313
tt0069769	6.8	17
tt0069770	6.7	273
tt0069771	6.8	195
tt0069772	5.7	379
tt0069773	6.8	43
tt0069774	6.0	45
tt0069775	4.2	63
tt0069776	6.5	283
tt0069777	8.4	7
tt0069778	6.0	81
tt0069780	6.9	29
tt0069781	4.0	26
tt0069782	6.6	27
tt0069783	4.5	340
tt0069784	4.6	142
tt0069785	5.5	122
tt0069786	6.3	1111
tt0069787	6.8	313
tt0069789	5.7	93
tt0069790	5.5	17
tt0069791	5.0	30
tt0069792	6.5	2991
tt0069794	6.5	105
tt0069795	3.3	869
tt0069796	5.1	533
tt0069797	5.5	204
tt0069798	3.8	133
tt0069800	4.6	37
tt0069801	7.5	46
tt0069802	5.7	6
tt0069803	5.9	390
tt0069804	6.8	83
tt0069805	4.7	444
tt0069806	7.2	377
tt0069807	4.6	263
tt0069808	6.4	898
tt0069809	4.1	137
tt0069810	7.1	1662
tt0069811	3.6	388
tt0069812	7.6	70
tt0069814	6.3	146
tt0069815	7.4	1441
tt0069816	6.8	62
tt0069817	5.5	271
tt0069818	7.0	1585
tt0069819	6.9	15
tt0069820	5.1	579
tt0069821	6.5	43
tt0069822	7.0	4200
tt0069823	7.4	774
tt0069824	7.2	4082
tt0069825	4.6	127
tt0069826	6.2	76
tt0069827	3.4	36
tt0069828	8.1	12
tt0069829	7.2	21
tt0069830	6.2	5
tt0069831	5.5	309
tt0069832	6.8	437
tt0069833	6.0	1693
tt0069834	6.6	5795
tt0069835	5.8	30
tt0069836	6.6	166
tt0069837	5.6	171
tt0069838	5.7	1162
tt0069839	7.9	10
tt0069840	6.4	1237
tt0069841	4.6	885
tt0069842	4.8	24
tt0069844	4.6	120
tt0069845	4.9	8
tt0069847	6.5	3229
tt0069848	5.7	2472
tt0069850	5.1	503
tt0069851	3.8	872
tt0069852	5.2	18
tt0069853	7.5	10
tt0069854	7.2	43
tt0069855	5.6	318
tt0069856	7.3	6
tt0069857	6.1	267
tt0069860	5.2	75
tt0069861	4.5	15
tt0069862	7.8	9
tt0069863	6.1	138
tt0069864	7.0	65
tt0069865	7.5	10703
tt0069866	6.2	448
tt0069867	6.5	113
tt0069868	8.1	30
tt0069870	6.4	8
tt0069871	7.1	76
tt0069872	6.3	46
tt0069873	6.3	47
tt0069874	6.3	494
tt0069875	6.9	133
tt0069876	7.0	75
tt0069877	7.0	115
tt0069878	6.3	15
tt0069879	5.4	14
tt0069880	6.2	9
tt0069881	6.8	665
tt0069883	6.8	1854
tt0069884	6.0	432
tt0069885	6.8	116
tt0069886	6.1	14
tt0069887	4.9	57
tt0069888	5.5	449
tt0069889	6.8	57
tt0069890	5.9	2567
tt0069892	4.6	56
tt0069894	4.4	48
tt0069895	6.1	10998
tt0069896	6.2	127
tt0069897	6.8	9712
tt0069899	4.4	117
tt0069900	8.0	2109
tt0069901	8.3	2380
tt0069902	7.7	1760
tt0069903	7.9	1780
tt0069904	7.7	1804
tt0069905	7.2	1799
tt0069906	7.5	1834
tt0069907	7.8	6
tt0069908	4.6	14
tt0069909	7.6	907
tt0069911	4.8	38
tt0069912	6.2	106
tt0069913	5.5	91
tt0069914	5.8	498
tt0069915	7.0	24
tt0069916	6.1	189
tt0069917	6.5	20
tt0069918	6.8	15
tt0069919	6.3	677
tt0069920	6.5	5426
tt0069921	5.3	6
tt0069922	6.4	434
tt0069923	6.6	41
tt0069924	4.9	469
tt0069925	3.8	38
tt0069927	7.4	223
tt0069928	6.4	26
tt0069929	4.8	52
tt0069930	5.5	469
tt0069932	5.6	5
tt0069933	4.6	660
tt0069934	6.1	18
tt0069936	7.3	356
tt0069937	6.8	18
tt0069938	6.2	116
tt0069939	6.6	70
tt0069940	7.0	5
tt0069943	6.3	21
tt0069944	5.6	159
tt0069945	6.3	21762
tt0069946	6.1	2632
tt0069947	7.8	36551
tt0069948	5.9	262
tt0069949	5.1	363
tt0069950	6.5	10
tt0069951	5.7	691
tt0069952	3.9	849
tt0069953	6.5	239
tt0069954	5.2	72
tt0069956	5.4	1961
tt0069957	4.0	466
tt0069958	6.6	661
tt0069959	6.4	128
tt0069960	7.0	232
tt0069961	7.0	159
tt0069962	6.9	15
tt0069963	7.6	186
tt0069965	7.0	5
tt0069966	6.4	918
tt0069967	7.4	3766
tt0069968	4.0	56
tt0069969	6.3	1469
tt0069970	7.0	223
tt0069971	6.4	54
tt0069972	5.6	8
tt0069973	5.7	337
tt0069974	5.4	646
tt0069975	6.1	38
tt0069976	7.0	4557
tt0069977	7.7	65
tt0069978	7.0	42
tt0069979	5.9	357
tt0069980	5.4	316
tt0069981	8.0	5
tt0069982	5.2	45
tt0069984	4.2	12
tt0069986	4.2	717
tt0069987	6.4	1055
tt0069988	5.9	534
tt0069989	6.1	1018
tt0069990	5.1	853
tt0069991	7.2	72
tt0069992	6.7	3301
tt0069993	4.6	200
tt0069994	5.1	2813
tt0069995	7.2	47936
tt0069996	5.4	198
tt0069997	5.5	8
tt0069998	6.3	7
tt0069999	6.2	214
tt0070000	4.6	513
tt0070001	5.5	182
tt0070002	5.2	149
tt0070003	6.2	1714
tt0070004	7.5	88
tt0070005	6.7	210
tt0070006	5.5	37
tt0070007	7.6	311
tt0070008	7.4	80
tt0070009	7.0	467
tt0070010	5.8	10
tt0070011	4.6	23
tt0070012	7.2	441
tt0070013	5.2	1102
tt0070014	5.5	14
tt0070016	6.9	16515
tt0070017	4.5	629
tt0070018	4.8	21
tt0070019	6.4	153
tt0070022	7.2	4671
tt0070023	3.7	27
tt0070024	7.7	10
tt0070025	6.1	18
tt0070026	5.7	17
tt0070027	8.1	21
tt0070028	5.8	160
tt0070029	5.3	84
tt0070030	7.3	5557
tt0070031	5.8	150
tt0070032	7.4	20
tt0070033	6.0	124
tt0070034	7.7	94503
tt0070036	4.2	129
tt0070037	6.8	8
tt0070038	6.9	24
tt0070039	5.6	1138
tt0070040	7.9	16370
tt0070042	6.1	179
tt0070046	6.7	2449
tt0070047	8.0	354299
tt0070048	4.3	100
tt0070049	6.0	112
tt0070050	6.0	7
tt0070051	6.5	445
tt0070053	5.6	67
tt0070056	7.4	38
tt0070057	6.7	90
tt0070059	6.3	252
tt0070060	5.3	24
tt0070061	7.8	2497
tt0070062	5.7	209
tt0070063	6.4	357
tt0070064	6.5	623
tt0070066	4.7	476
tt0070067	5.9	30
tt0070068	6.4	625
tt0070069	6.2	13
tt0070070	6.9	77
tt0070071	5.9	618
tt0070072	5.9	143
tt0070073	5.9	173
tt0070074	7.3	1367
tt0070075	6.0	35
tt0070076	4.0	50
tt0070077	7.5	8447
tt0070078	6.7	3854
tt0070079	6.3	468
tt0070080	8.8	5
tt0070083	6.5	797
tt0070085	6.7	2940
tt0070086	6.5	177
tt0070087	3.4	155
tt0070089	6.7	10
tt0070090	6.3	387
tt0070091	5.0	302
tt0070092	5.7	25
tt0070093	5.8	198
tt0070094	6.4	18
tt0070095	5.1	69
tt0070096	4.8	188
tt0070097	5.4	118
tt0070098	7.2	268
tt0070099	7.8	1215
tt0070100	6.4	7
tt0070102	6.1	44
tt0070103	6.2	185
tt0070105	6.3	19
tt0070106	4.8	203
tt0070107	5.2	240
tt0070108	4.9	17
tt0070109	7.2	728
tt0070110	4.8	44
tt0070111	5.8	425
tt0070112	7.5	1192
tt0070113	5.5	192
tt0070114	6.8	93
tt0070115	7.3	1033
tt0070116	6.3	927
tt0070118	3.5	157
tt0070119	3.9	591
tt0070120	6.2	51
tt0070121	6.5	3077
tt0070122	4.8	4886
tt0070123	8.0	125
tt0070124	6.5	348
tt0070125	6.2	251
tt0070126	5.5	329
tt0070127	4.6	25
tt0070128	6.3	669
tt0070129	3.8	15
tt0070130	7.2	11686
tt0070131	6.7	285
tt0070132	6.2	23
tt0070133	6.7	711
tt0070134	6.2	88
tt0070135	7.2	66
tt0070136	7.7	2232
tt0070137	7.0	21
tt0070139	6.8	272
tt0070140	4.8	311
tt0070141	5.2	52
tt0070142	4.4	74
tt0070143	6.6	590
tt0070146	6.8	15
tt0070148	6.1	93
tt0070151	7.0	47
tt0070152	5.7	150
tt0070153	7.2	255
tt0070154	5.7	28
tt0070155	6.9	5441
tt0070157	4.7	676
tt0070158	6.4	1107
tt0070159	4.2	41
tt0070160	4.2	46
tt0070161	7.4	80
tt0070162	6.0	165
tt0070164	6.9	54
tt0070165	6.6	2835
tt0070166	5.5	24
tt0070167	6.2	28
tt0070168	6.7	23
tt0070169	6.1	1256
tt0070170	7.0	746
tt0070172	6.7	19
tt0070173	5.3	11
tt0070174	4.5	142
tt0070175	7.2	33
tt0070178	6.0	148
tt0070180	6.7	611
tt0070181	7.2	19
tt0070182	7.5	26
tt0070183	6.1	420
tt0070184	6.5	1317
tt0070185	7.0	32
tt0070187	7.2	245
tt0070188	6.9	633
tt0070189	5.2	139
tt0070190	5.3	1323
tt0070192	5.9	13
tt0070193	6.8	217
tt0070194	4.7	175
tt0070195	5.9	545
tt0070196	6.5	118
tt0070198	3.2	386
tt0070199	6.9	267
tt0070200	5.9	95
tt0070201	5.7	49
tt0070202	5.1	8
tt0070203	7.2	94
tt0070204	4.3	41
tt0070205	5.2	354
tt0070206	7.5	180
tt0070207	6.5	101
tt0070209	5.4	348
tt0070210	6.7	15
tt0070211	8.2	40
tt0070212	7.2	1389
tt0070215	7.5	22789
tt0070216	7.2	53
tt0070217	7.2	1300
tt0070220	6.4	34
tt0070221	5.7	34
tt0070222	5.0	2407
tt0070223	5.6	16
tt0070224	7.0	484
tt0070225	6.7	14
tt0070227	7.8	32
tt0070229	6.9	261
tt0070230	6.9	15
tt0070231	5.6	15
tt0070232	6.5	48
tt0070233	8.4	14661
tt0070234	4.7	147
tt0070235	6.9	801
tt0070236	4.0	7
tt0070237	7.1	17
tt0070238	6.9	705
tt0070239	7.4	24769
tt0070240	6.0	28
tt0070241	7.2	81
tt0070242	7.8	1441
tt0070243	6.6	53
tt0070244	7.4	1071
tt0070245	7.6	1302
tt0070246	7.5	3201
tt0070247	5.6	5
tt0070248	6.1	1810
tt0070249	7.3	12
tt0070250	7.3	399
tt0070251	6.3	38
tt0070252	4.7	10
tt0070253	6.5	172
tt0070254	7.1	8
tt0070255	4.9	21
tt0070257	5.3	122
tt0070258	8.3	189
tt0070259	7.9	28
tt0070260	6.9	356
tt0070261	3.3	19
tt0070262	7.8	1430
tt0070263	7.7	347
tt0070264	7.0	22
tt0070265	7.3	18
tt0070266	6.4	35
tt0070267	6.2	539
tt0070268	5.7	27
tt0070269	6.8	12
tt0070270	6.2	781
tt0070271	6.6	118
tt0070272	6.7	117
tt0070273	8.1	19
tt0070274	6.8	149
tt0070277	6.1	142
tt0070278	6.6	34
tt0070279	6.3	137
tt0070280	5.2	178
tt0070281	4.3	54
tt0070283	8.1	613
tt0070284	4.8	365
tt0070285	6.5	338
tt0070286	6.2	177
tt0070287	6.4	1472
tt0070288	6.6	50
tt0070289	5.5	791
tt0070290	7.5	21570
tt0070291	7.3	5126
tt0070292	6.4	2369
tt0070294	6.7	11712
tt0070295	6.2	94
tt0070296	7.0	54
tt0070297	5.9	3697
tt0070299	6.9	999
tt0070300	6.3	1957
tt0070301	6.8	66
tt0070302	6.5	188
tt0070303	8.2	28
tt0070304	7.1	64
tt0070305	6.2	169
tt0070306	6.2	20
tt0070307	4.5	60
tt0070308	6.8	187
tt0070309	2.1	189
tt0070311	5.9	68
tt0070312	5.7	383
tt0070313	4.0	112
tt0070314	5.1	116
tt0070315	4.6	47
tt0070316	7.4	22
tt0070317	6.4	7
tt0070318	7.5	76
tt0070319	6.9	10
tt0070321	6.5	61
tt0070322	6.7	103
tt0070323	5.3	208
tt0070324	6.9	20
tt0070325	3.5	175
tt0070326	7.4	797
tt0070327	5.4	129
tt0070328	6.8	94585
tt0070329	5.2	5
tt0070330	7.3	19
tt0070331	4.3	54
tt0070332	6.5	533
tt0070333	8.2	70
tt0070334	7.6	25272
tt0070335	5.5	34
tt0070336	4.9	14
tt0070337	5.4	2133
tt0070338	6.7	198
tt0070339	5.3	75
tt0070340	6.1	122
tt0070342	6.1	166
tt0070343	4.8	9
tt0070346	6.5	312
tt0070347	7.3	13
tt0070348	6.7	37
tt0070349	6.1	10
tt0070350	6.7	2595
tt0070351	6.3	4100
tt0070353	7.6	103
tt0070354	7.3	4387
tt0070355	7.2	54856
tt0070356	6.9	1795
tt0070357	7.1	43
tt0070358	6.4	2368
tt0070359	8.0	4856
tt0070361	5.4	20
tt0070362	6.8	17
tt0070363	6.3	1281
tt0070364	7.4	166
tt0070365	6.7	109
tt0070366	5.8	208
tt0070367	6.1	36
tt0070368	5.5	186
tt0070369	5.1	104
tt0070370	6.1	124
tt0070371	4.7	36
tt0070372	8.0	463
tt0070373	5.0	10
tt0070374	7.6	2302
tt0070376	3.7	14
tt0070377	7.9	55
tt0070378	4.9	27
tt0070379	7.3	97210
tt0070380	2.5	321
tt0070381	7.6	44
tt0070383	5.8	12
tt0070384	2.6	18
tt0070385	6.9	12
tt0070386	7.3	221
tt0070387	5.6	8
tt0070388	7.0	104
tt0070389	5.2	15
tt0070390	5.5	10
tt0070391	5.8	269
tt0070393	6.5	681
tt0070394	6.4	7
tt0070395	5.9	502
tt0070396	5.6	238
tt0070397	7.0	6
tt0070398	5.9	15
tt0070399	3.3	15
tt0070400	5.1	38
tt0070401	6.3	197
tt0070402	6.2	133
tt0070403	5.5	78
tt0070404	5.4	333
tt0070405	7.1	48
tt0070406	7.4	9
tt0070407	5.8	29
tt0070410	4.5	11
tt0070411	7.0	197
tt0070413	6.8	705
tt0070415	5.0	45
tt0070416	4.5	108
tt0070417	5.5	139
tt0070418	4.4	7
tt0070420	6.5	228
tt0070421	6.6	10
tt0070422	7.4	23
tt0070423	5.2	978
tt0070424	7.5	776
tt0070425	6.8	24
tt0070427	5.7	69
tt0070428	4.0	24
tt0070429	5.1	7
tt0070430	5.4	208
tt0070431	7.3	12
tt0070432	6.2	162
tt0070433	5.9	84
tt0070434	7.3	1466
tt0070435	4.1	295
tt0070436	5.9	164
tt0070437	6.5	157
tt0070438	4.5	865
tt0070439	7.7	5088
tt0070442	4.9	43
tt0070443	6.2	37
tt0070444	6.3	1150
tt0070445	3.8	522
tt0070446	4.2	239
tt0070447	5.5	335
tt0070448	4.8	256
tt0070449	7.8	99
tt0070450	5.3	521
tt0070451	5.1	129
tt0070452	7.3	489
tt0070453	7.0	1585
tt0070455	6.6	7
tt0070457	6.9	179
tt0070458	6.4	1101
tt0070459	5.7	187
tt0070460	8.0	19796
tt0070462	7.5	128
tt0070463	7.2	2298
tt0070464	7.7	7452
tt0070465	6.9	73
tt0070466	6.7	22
tt0070467	5.8	82
tt0070468	7.0	5528
tt0070469	5.8	99
tt0070470	5.9	13
tt0070471	5.1	142
tt0070472	6.4	1042
tt0070473	4.9	43
tt0070474	7.0	1581
tt0070475	4.8	5
tt0070477	6.5	34
tt0070478	3.8	48
tt0070479	5.6	86
tt0070480	6.6	152
tt0070481	6.3	504
tt0070482	7.5	11
tt0070483	7.2	34
tt0070484	5.1	31
tt0070487	6.0	5
tt0070488	6.8	364
tt0070489	6.3	211
tt0070493	5.9	186
tt0070494	8.7	6
tt0070495	6.9	76
tt0070496	6.7	68
tt0070497	7.2	278
tt0070498	7.2	181
tt0070499	3.7	6
tt0070501	6.9	175
tt0070504	6.9	39
tt0070505	6.8	856
tt0070506	7.6	1566
tt0070507	3.7	32
tt0070508	3.5	300
tt0070509	7.2	7004
tt0070510	8.1	41291
tt0070511	8.0	119466
tt0070512	5.8	82
tt0070513	6.3	39
tt0070514	6.7	12
tt0070516	4.5	35
tt0070517	6.6	74
tt0070518	7.3	17730
tt0070519	6.3	116
tt0070520	6.7	65
tt0070522	5.7	107
tt0070523	7.3	50
tt0070524	5.3	172
tt0070525	6.4	12
tt0070526	3.7	267
tt0070527	6.3	25
tt0070528	7.1	152
tt0070529	5.4	14
tt0070530	7.5	53
tt0070531	6.5	7355
tt0070533	6.4	375
tt0070534	6.8	3346
tt0070535	6.6	24
tt0070537	4.7	1007
tt0070538	6.0	240
tt0070539	3.9	19
tt0070540	3.2	6
tt0070541	4.9	14
tt0070543	5.8	243
tt0070544	7.8	23832
tt0070545	2.8	6
tt0070547	5.4	705
tt0070548	7.8	33
tt0070549	5.7	15
tt0070550	6.6	28
tt0070551	7.9	91
tt0070552	7.1	688
tt0070553	7.1	75
tt0070554	6.6	347
tt0070555	5.3	143
tt0070556	5.6	726
tt0070557	7.5	1859
tt0070558	6.0	18
tt0070559	5.6	53
tt0070560	4.4	14
tt0070561	6.6	31
tt0070562	6.4	8
tt0070563	6.6	27
tt0070564	5.8	265
tt0070565	6.7	2115
tt0070566	6.4	53
tt0070567	5.9	9
tt0070568	7.1	702
tt0070569	4.6	300
tt0070570	6.5	223
tt0070571	7.3	202
tt0070572	5.1	153
tt0070573	8.2	120
tt0070574	6.5	86
tt0070576	4.1	22
tt0070577	7.1	47
tt0070578	5.4	756
tt0070579	5.1	38
tt0070580	7.3	55
tt0070581	6.2	8
tt0070582	7.3	88
tt0070583	5.2	431
tt0070584	5.9	53
tt0070585	6.9	660
tt0070586	7.0	157
tt0070587	4.8	49
tt0070588	5.9	412
tt0070589	7.2	39
tt0070590	5.9	35
tt0070591	6.7	111
tt0070592	6.5	1073
tt0070593	4.3	287
tt0070595	7.9	53
tt0070596	7.4	23
tt0070597	7.6	17
tt0070598	6.6	214
tt0070599	6.0	514
tt0070600	7.1	45
tt0070601	7.0	21
tt0070602	5.9	201
tt0070603	5.6	674
tt0070604	6.2	42
tt0070605	6.1	928
tt0070606	6.6	23
tt0070608	7.6	112772
tt0070610	4.8	123
tt0070611	6.2	53
tt0070612	4.7	7
tt0070613	7.7	10
tt0070614	6.0	224
tt0070615	5.9	181
tt0070616	5.4	29
tt0070618	6.9	288
tt0070619	6.8	424
tt0070620	7.6	359
tt0070621	7.1	7
tt0070622	5.4	3222
tt0070623	7.0	10
tt0070624	5.3	433
tt0070625	6.1	209
tt0070626	7.0	276
tt0070627	6.4	9
tt0070628	7.6	3306
tt0070630	5.8	474
tt0070631	6.3	109
tt0070632	6.8	11
tt0070633	5.3	1197
tt0070634	5.6	5148
tt0070636	6.2	929
tt0070637	7.2	694
tt0070638	5.6	206
tt0070639	6.4	94
tt0070640	6.9	4501
tt0070641	7.4	998
tt0070642	5.1	291
tt0070643	7.3	15114
tt0070644	8.4	14477
tt0070646	3.8	103
tt0070647	4.7	58
tt0070648	4.0	68
tt0070649	4.2	249
tt0070650	4.6	195
tt0070651	4.3	40
tt0070653	6.4	3852
tt0070654	4.8	976
tt0070655	5.1	412
tt0070656	5.7	2236
tt0070657	6.5	787
tt0070658	4.8	92
tt0070659	5.0	94
tt0070660	6.2	315
tt0070661	6.3	11
tt0070663	7.0	218
tt0070664	3.2	16
tt0070666	7.7	106709
tt0070667	7.6	7
tt0070668	5.3	9
tt0070669	6.2	449
tt0070670	8.1	15
tt0070671	5.8	41
tt0070672	6.9	4643
tt0070673	4.7	646
tt0070674	4.7	253
tt0070676	5.0	55
tt0070677	3.6	8
tt0070678	5.4	21
tt0070679	5.9	2503
tt0070680	6.1	1164
tt0070681	7.7	19
tt0070682	5.2	112
tt0070683	7.7	96
tt0070684	6.7	638
tt0070686	7.2	72
tt0070687	5.9	828
tt0070688	5.0	23
tt0070689	6.7	1134
tt0070690	6.8	11
tt0070693	5.2	32
tt0070694	5.6	3733
tt0070695	4.4	56
tt0070696	4.8	1253
tt0070697	4.4	175
tt0070698	6.9	14942
tt0070699	6.0	30
tt0070700	7.1	3750
tt0070701	6.9	194
tt0070702	5.2	10
tt0070703	3.8	120
tt0070704	5.9	210
tt0070705	4.1	529
tt0070706	6.0	477
tt0070707	7.2	39258
tt0070708	6.7	177
tt0070709	4.6	97
tt0070710	6.4	74
tt0070712	7.4	519
tt0070713	6.9	41
tt0070714	5.3	342
tt0070715	7.4	236
tt0070716	5.2	627
tt0070717	6.7	7
tt0070720	7.4	39
tt0070721	5.8	160
tt0070723	7.1	56042
tt0070724	6.9	48
tt0070726	7.2	1111
tt0070727	5.3	160
tt0070729	6.2	68
tt0070730	5.8	50
tt0070731	5.4	769
tt0070733	5.0	91
tt0070734	6.8	1069
tt0070735	8.3	236325
tt0070736	6.2	2677
tt0070738	5.6	258
tt0070739	5.5	101
tt0070740	4.2	61
tt0070742	3.4	518
tt0070743	5.0	197
tt0070744	5.2	34
tt0070745	7.1	60
tt0070746	5.4	427
tt0070747	5.7	23
tt0070748	6.4	657
tt0070749	7.0	85
tt0070751	8.1	479
tt0070752	3.5	432
tt0070753	5.3	316
tt0070754	6.5	181
tt0070755	6.8	636
tt0070756	4.0	254
tt0070757	6.9	21
tt0070758	6.9	1400
tt0070759	6.2	30
tt0070760	7.4	262
tt0070761	7.2	40
tt0070762	7.4	35
tt0070763	5.2	5
tt0070764	4.0	192
tt0070765	4.8	42
tt0070766	7.0	582
tt0070768	6.3	178
tt0070770	5.7	1424
tt0070771	7.0	24
tt0070773	6.8	194
tt0070774	5.3	109
tt0070775	3.9	36
tt0070776	7.3	78
tt0070777	6.6	47
tt0070778	5.4	182
tt0070779	3.7	207
tt0070780	7.5	22
tt0070781	4.6	53
tt0070782	5.2	758
tt0070783	5.1	500
tt0070784	5.5	294
tt0070785	6.9	15
tt0070786	5.2	11
tt0070787	5.8	271
tt0070788	6.6	1048
tt0070790	4.7	140
tt0070791	7.2	9039
tt0070792	7.9	36
tt0070793	7.5	604
tt0070794	6.2	829
tt0070795	4.8	670
tt0070797	6.4	60
tt0070798	6.5	11
tt0070800	7.1	2823
tt0070801	5.4	123
tt0070802	4.8	173
tt0070803	4.5	25
tt0070804	5.6	53
tt0070805	7.3	20
tt0070806	6.7	94
tt0070807	8.2	35
tt0070809	7.5	932
tt0070810	5.2	9
tt0070811	7.5	29
tt0070812	5.8	61
tt0070813	7.1	28
tt0070814	6.5	1941
tt0070815	6.1	98
tt0070816	7.8	40
tt0070817	5.3	29
tt0070818	6.3	59
tt0070819	6.5	2713
tt0070820	7.1	2372
tt0070821	4.7	391
tt0070823	4.3	110
tt0070824	8.4	30
tt0070825	6.5	5187
tt0070826	6.9	1088
tt0070827	6.2	1033
tt0070828	6.7	289
tt0070829	6.4	154
tt0070831	4.6	33
tt0070832	7.8	8071
tt0070833	6.8	425
tt0070834	4.5	1186
tt0070835	6.3	760
tt0070836	6.3	71
tt0070837	6.5	74
tt0070838	6.4	14
tt0070839	7.2	62
tt0070841	4.8	50
tt0070842	7.1	9831
tt0070843	5.7	31
tt0070844	6.4	287
tt0070845	6.0	163
tt0070846	6.3	35
tt0070847	6.7	248
tt0070848	6.8	55
tt0070849	7.0	48682
tt0070850	6.2	120
tt0070851	7.6	705
tt0070852	6.1	169
tt0070854	6.0	667
tt0070855	5.4	598
tt0070856	6.0	14
tt0070857	4.7	14
tt0070858	6.4	261
tt0070859	3.8	13
tt0070860	6.1	944
tt0070861	8.4	4476
tt0070865	6.0	388
tt0070867	6.1	19
tt0070868	6.6	4734
tt0070869	5.8	739
tt0070871	5.7	247
tt0070872	5.7	50
tt0070873	5.2	21
tt0070874	7.7	249
tt0070875	7.6	17
tt0070876	5.6	42
tt0070877	7.4	7
tt0070878	5.1	44
tt0070879	5.4	201
tt0070880	6.6	5
tt0070881	7.0	26
tt0070882	8.0	145
tt0070884	6.8	315
tt0070886	6.5	17
tt0070887	6.8	511
tt0070888	6.1	214
tt0070889	7.3	161
tt0070890	5.8	24
tt0070891	5.6	37
tt0070892	6.0	30
tt0070893	2.8	305
tt0070894	6.1	373
tt0070895	7.0	4952
tt0070896	8.0	70
tt0070897	3.9	14
tt0070898	6.1	448
tt0070899	6.5	8
tt0070900	4.1	193
tt0070902	7.7	748
tt0070903	7.1	21807
tt0070904	7.8	5213
tt0070907	4.4	70
tt0070908	4.2	806
tt0070909	7.0	50902
tt0070910	2.7	530
tt0070911	5.9	18
tt0070913	5.7	3425
tt0070914	5.1	20
tt0070915	6.4	3944
tt0070916	5.5	494
